90.0,122392.479768,85187.178746,90403.718948,79283.365018,78458.156771,75609.480723,71931.767548,75261.471255,77936.390015,82953.067793,88316.282801,90164.359405,96396.919259,105015.161222,116257.182832
95.0,113401.458641,80252.920037,84430.430079,73582.349028,72801.120947,66718.567609,64395.554866,67442.877432,68732.807901,71538.625885,78680.367269,82188.044498,85139.981134,92341.863217,104397.840993
100.0,107287.564735,74290.806194,77504.80965,66374.622071,65361.084956,61752.663909,58239.340679,60479.746943,61865.957664,65603.457391,69677.953166,71830.898056,75244.001696,82363.88391,90573.523338
105.0,100009.974352,69247.301308,70961.989541,61778.752076,62432.088057,56417.646811,52611.578881,54648.661503,56993.246708,57857.94108,63018.403356,63883.836271,67962.613532,73640.673696,83091.790998
110.0,96279.495453,64583.50316,68692.562096,58979.046167,56301.296918,52445.563597,49029.782944,50201.491311,50291.684221,52040.817293,57553.095849,57163.884525,61796.353466,66430.848404,73304.648946
115.0,89964.626785,60662.316892,62606.406413,55401.71412,54546.343531,47891.005541,45287.531411,47640.296917,49259.635027,47719.182696,52398.843858,52825.622662,56143.278141,59651.917488,69352.525591
120.0,86793.890305,58279.772067,61455.579915,52263.802778,51382.917733,45399.811654,41983.108949,44963.707774,44847.521591,44345.866064,46628.768787,48045.094093,51544.960501,54354.147988,61851.969472
125.0,83966.531217,57006.429335,58284.087836,51248.912047,48583.568472,43024.434471,40774.520161,41595.60313,43297.426378,40616.220775,44661.709147,45974.070798,45666.674645,51788.61249,56321.132676
130.0,80743.316673,56563.280775,58998.166341,49834.554007,47016.464968,41139.103779,37532.318302,41069.379484,41121.581087,38734.066915,40466.137342,43285.043341,43163.545297,45674.953424,48360.854227
135.0,79071.773203,54747.372862,52293.655352,48537.383338,43882.592804,38967.143142,38155.274546,38303.082329,38961.986358,37590.287355,37801.998941,38476.824315,42585.151675,44454.239317,47152.01077
140.0,75336.307668,52303.958283,50639.962357,47230.678182,44897.926855,38634.003071,36092.33171,37487.810669,38071.922162,36746.087224,37558.279382,39391.287028,39709.032533,40809.112244,48791.057855
145.0,76551.62274,51528.357458,52478.345741,47118.984309,45405.688024,38711.749136,33905.323086,34088.451098,34821.063169,35131.750302,36387.993489,36709.811056,36800.007393,40225.807784,45098.809835
