65.0,321004.144899,275620.669216,311899.991904,284480.967825,282823.432492,258890.730959,254080.686319,255876.739816,240694.229561,233838.147805,232233.446485,212162.042179,196822.339925,164281.771984,131510.780016
70.0,312746.872773,267677.431968,300556.554461,268027.204987,268315.614708,252772.747025,246200.534106,252891.617658,242710.991727,244434.20654,249846.486626,235455.137888,225931.273375,201214.113967,171734.425711
75.0,298365.152329,253985.372304,280956.632401,248650.564854,252137.667613,237023.792855,230205.068473,237725.414207,235405.427539,239907.455608,248735.332461,240424.700382,240394.185193,225511.905366,201285.340563
80.0,278353.758719,234440.128282,262119.436032,225804.126212,229119.741402,217415.5295,209886.665068,217594.423416,219346.032223,225389.366904,238381.847844,236081.95981,239395.757995,233813.779618,219831.415551
85.0,260845.084185,215959.133465,240200.819229,203274.899334,207942.674162,194340.994023,190690.038697,193736.354988,202802.438747,207992.628469,218782.725883,218811.632861,227706.721224,227192.890827,223383.803295
90.0,242082.88058,197764.819521,218719.145937,183879.179529,187692.858382,176748.893854,169779.118233,174059.545156,183373.199571,189292.562593,200372.186345,199185.987262,208524.639073,216090.361478,216291.818925
95.0,219263.239514,180145.401973,201243.596375,167760.551187,167607.891044,160328.115273,151667.678519,153716.884006,164497.247943,171301.818271,181422.771593,180417.773274,192835.474397,196505.850196,205447.939003
100.0,202733.92112,166644.755098,184608.73791,152454.794861,153723.575874,144238.353449,135979.514529,137229.016705,148471.871216,150293.959047,163418.203502,164926.310944,171362.536609,177954.280014,191969.182622
105.0,187534.729104,154130.885169,168477.989468,141242.227549,141859.588039,130300.198257,122164.710676,123016.929555,131386.346256,135560.300344,145824.84572,147526.330591,158725.853576,163300.607739,175285.005051
110.0,173403.869251,145546.836857,157664.730871,130491.798827,126800.756499,117443.468416,111582.103452,110125.564603,118236.00334,122299.897411,129179.376687,130816.679434,143557.854281,149538.943551,156087.614149
115.0,164314.988301,134916.303648,145957.026828,122422.608639,120267.322789,108685.319793,101676.539037,101623.390749,106528.81026,109946.688226,117646.623035,116545.079001,128755.532392,132715.90932,142657.511667
120.0,156167.069791,128178.391699,136675.941758,115953.290941,110313.783734,102031.437586,91331.918451,92026.470178,97135.556286,98432.821003,107040.789162,105020.252785,119770.609463,121255.606752,126907.667662
125.0,146681.436056,115949.349593,127802.96021,108379.12736,101229.796616,91543.577482,86125.782282,86605.807056,88861.853478,88114.237804,93740.555918,97996.908666,106310.642185,111344.804126,116949.866665
130.0,138367.935718,115453.956122,128001.66848,102430.903923,97416.965031,84332.976385,80219.969968,79251.223241,80448.597551,82208.566787,87007.542117,89486.800613,97383.288096,100415.164257,107661.555476
135.0,131486.102979,108408.404639,117321.881146,97195.235094,93366.631264,82764.14541,73770.884681,76140.112131,75947.136492,76100.553803,79502.663302,79639.707869,89864.923705,92139.71605,94022.48833
140.0,128867.019239,105658.996872,112312.119334,94417.950531,87154.448691,76575.782543,70250.178319,71483.295958,71446.710494,71369.360377,75454.308747,75898.983857,83881.043139,85479.008028,91164.40598
